,traveled_kilometers,production_year,color,exhibition,adـtype,name_brand,car_name,fuel,engine_status,chassis_status,front_chassis,rear_chassis,body_status,insurance,gearbox,exchange,price
17,399000.0,1387.0,مشکی,,,پراید صندوق‌دار CNG,pryd Sndwqdr CNG,دوگانه‌سوز شرکتی,سالم,,سالم و پلمپ,ضربه‌خورده,رنگ‌شدگی,3.0,دنده‌ای,,160000000.0
18,420000.0,1384.0,نقره‌ای,,,پژو 405 GL بنزینی,pjw 405 GL bnzyny,بنزینی,سالم,سالم و پلمپ,,,خط و خش جزیی,7.0,دنده‌ای,,215000000.0
19,130000.0,1393.0,نقره‌ای,,فروشی,پژو 206 تیپ ۵,pjw 206 typ 5,بنزینی,سالم,سالم و پلمپ,,,رنگ‌شدگی,1.0,دنده‌ای,,340000000.0
20,2.0,1402.0,قرمز,مجموعه خودرو نجم,فروشی,ام‌وی‌ام X22 Pro IE,mwym X22 Pro IE,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,اتوماتیک,,11111111.0
21,0.0,1401.0,خاکستری,اتوگالری حیدر,فروشی,چری آریزو 5IE جدید توربو,chry aryzw 5IE jdyd twrbw,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,8.0,اتوماتیک,هستم,150000000.0
22,130000.0,1396.0,سفید,,,رنو تندر 90 پلاس اتوماتیک,rnw tndr 90 pls twmtykh,بنزینی,سالم,,,,سالم و بی‌خط و خش,6.0,اتوماتیک,هستم,730000000.0
23,,,,,,,,,,,,,,,,,
0,276000.0,1387.0,نقره‌ای,,,سمند X7 دوگانه سوز,smnd X7 dwgnh swz,دوگانه‌سوز شرکتی,سالم,سالم و پلمپ,,,خط و خش جزیی,1.0,دنده‌ای,,245000000.0
1,120000.0,1395.0,سفید,,,سمند LX EF7 بنزینی,smnd LX EF7 bnzyny,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,350000000.0
2,8000.0,1401.0,سفید,,فروشی,دنا پلاس 6 دنده توربو,dn pls 6 dndh twrbw,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,6.0,دنده‌ای,,695000000.0
3,0.0,1401.0,مشکی,,,مکث موتور تیارا,mkhth mwtwr tyr,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,9.0,اتوماتیک,,111111111.0
4,0.0,1402.0,مشکی,شایگان خودرو,فروشی,پژو 207i پانوراما دنده‌ای,pjw 207i pnwrm dndhy,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,111111111.0
5,0.0,1401.0,سفید,شایگان خودرو,فروشی,پژو 207i دنده‌ای,pjw 207i dndhy,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,111111111.0
6,0.0,1402.0,سفید,شایگان خودرو,فروشی,کوییک دنده‌ای ساده,khwyykh dndhy sdh,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,111111111.0
7,0.0,1402.0,سفید,شایگان خودرو,فروشی,پژو پارس ELX (سفارشی) TU5,pjw prs ELX (sfrshy) TU5,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,11111111.0
8,0.0,1402.0,خاکستری,شایگان خودرو,,وانت آریسان 2,wnt arysn 2,دوگانه‌سوز شرکتی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,111111111.0
9,0.0,1402.0,مشکی,شایگان خودرو,فروشی,دنا پلاس 6 دنده توربو,dn pls 6 dndh twrbw,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,111111111.0
10,230000.0,1391.0,سفید,,,پراید 111 SX,pryd 111 SX,بنزینی,سالم,,ضربه‌خورده,سالم و پلمپ,رنگ‌شدگی,7.0,دنده‌ای,,175000000.0
11,0.0,1402.0,سفید صدفی,شایگان خودرو,فروشی,تارا دنده‌ای,tr dndhy,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,111111111.0
12,387000.0,1388.0,مشکی,,,پراید صندوق‌دار بنزینی,pryd Sndwqdr bnzyny,بنزینی,سالم,سالم و پلمپ,,,صافکاری بی‌رنگ,1.0,دنده‌ای,هستم,225000000.0
13,39000.0,1399.0,سفید,,,تیبا صندوق‌دار EX,tyb Sndwqdr EX,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,5.0,دنده‌ای,,275000000.0
14,12000.0,1397.0,سفید,,,رنو پارس تندر دنده‌ای,rnw prs tndr dndhy,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,,,,111111111.0
15,0.0,1401.0,سفید,,,چری آریزو 5IE جدید توربو,chry aryzw 5IE jdyd twrbw,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,8.0,اتوماتیک,,180000000.0
16,18000.0,1400.0,سفید,,,پژو 207i پانوراما دنده‌ای,pjw 207i pnwrm dndhy,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,590000000.0
17,93000.0,2013.0,سفید صدفی,,,کیا اپتیما 2400cc,khy ptym 2400cc,,سالم,سالم و پلمپ,,,خط و خش جزیی,1.0,اتوماتیک,,550000000.0
18,185000.0,1391.0,سفید,,,پراید 131 SX,pryd 131 SX,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,3.0,دنده‌ای,,185000000.0
19,0.0,1402.0,سفید,چار چرخ,,وانت مزدا کارا دو کابین 2000cc,wnt mzd khr dw khbyn 2000cc,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,111111111.0
20,220000.0,1392.0,گیلاسی,,,پژو 206 تیپ ۵,pjw 206 typ 5,بنزینی,سالم,سالم و پلمپ,,,خط و خش جزیی,6.0,دنده‌ای,,386000000.0
21,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,
0,16800.0,1401.0,خاکستری,,,پژو پارس LX TU5,pjw prs LX TU5,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,4.0,دنده‌ای,,605000000.0
1,165000.0,1394.0,مشکی,,,پژو پارس سال,pjw prs sl,بنزینی,سالم,,,,خط و خش جزیی,1.0,دنده‌ای,هستم,340000000.0
2,50000.0,1396.0,سفید,,فروشی,کیا سراتو مونتاژ اتوماتیک آپشنال 2000cc,khy srtw mwntj twmtykh apshnl 2000cc,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,5.0,اتوماتیک,,450000000.0
3,90000.0,1399.0,سفید,رایان خودرو,,دنا پلاس تیپ ۲ دنده‌ای,dn pls typ 2 dndhy,بنزینی,سالم,سالم و پلمپ,,,خط و خش جزیی,6.0,دنده‌ای,,590000000.0
4,16900.0,1399.0,سفید,,,سمند LX ساده,smnd LX sdh,دوگانه‌سوز دستی,سالم,سالم و پلمپ,,,رنگ‌شدگی,9.0,دنده‌ای,هستم,400000000.0
5,211000.0,1395.0,سفید,,,چری تیگو 5 اکسلنت,chry tygw 5 khslnt,,سالم,,سالم و پلمپ,ضربه‌خورده,رنگ‌شدگی,6.0,اتوماتیک,,850000000.0
6,0.0,1401.0,سفید,خانه اتومبیل سینا,فروشی,ریسپکت پرایم,ryspkht prym,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,اتوماتیک,,111111111.0
7,0.0,1402.0,سفید,خانه اتومبیل سینا,فروشی,فیدلیتی پرایم ۵ نفره,fydlyty prym 5 nfrh,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,اتوماتیک,,111111111.0
8,110000.0,1394.0,سفید,,,پژو 206 تیپ ۵,pjw 206 typ 5,بنزینی,سالم,سالم و پلمپ,,,رنگ‌شدگی,9.0,دنده‌ای,,395000000.0
9,270000.0,1386.0,نقره‌ای,,,نیسان رونیز,nysn rwnyz,,سالم,سالم و پلمپ,,,رنگ‌شدگی,1.0,دنده‌ای,,300000000.0
10,114000.0,1394.0,نقره‌ای,,,لیفان X60 دنده‌ای,lyfn X60 dndhy,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,3.0,,,548000000.0
11,170000.0,1394.0,خاکستری,رایان خودرو,,پژو 206 تیپ ۲,pjw 206 typ 2,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,6.0,دنده‌ای,,373000000.0
12,90000.0,1397.0,مشکی,,فروشی,ام‌وی‌ام 315 هاچبک اسپرت اکسلنت,mwym 315 hchbkh sprt khslnt,,سالم,سالم و پلمپ,,,رنگ‌شدگی,5.0,دنده‌ای,,455000000.0
13,0.0,1402.0,مشکی,اتو خطیب,,دیگنیتی,dygnyty,,,سالم و پلمپ,,,سالم و بی‌خط و خش,,,,320000000.0
14,0.0,1401.0,سفید,اتو خطیب,,فیدلیتی پرایم ۷ نفره,fydlyty prym 7 nfrh,,,سالم و پلمپ,,,سالم و بی‌خط و خش,,,,300000000.0
15,0.0,1402.0,سبز,اتو خطیب,,لاماری ایما,lmry ym,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,اتوماتیک,,700000000.0
16,500000.0,1382.0,مشکی,,فروشی,پژو 206 تیپ ۴,pjw 206 typ 4,بنزینی,سالم,سالم و پلمپ,,,دوررنگ,,اتوماتیک,,265000000.0
17,0.0,1402.0,مشکی,اتو پارک,فروشی,ریسپکت پرایم,ryspkht prym,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,اتوماتیک,,600000000.0
18,0.0,1402.0,مشکی,اتو پارک,فروشی,کی‌ام‌سی T8,khymsy T8,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,650000000.0
19,150000.0,1396.0,خاکستری,,,پژو 405 GLX بنزینی,pjw 405 GLX bnzyny,بنزینی,سالم,سالم و پلمپ,,,رنگ‌شدگی، در ۱ ناحیه,7.0,دنده‌ای,,345000000.0
20,0.0,1402.0,مشکی,اتو پارک,فروشی,جک S5 نیوفیس,jkh S5 nywfys,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,اتوماتیک,,610000000.0
21,0.0,1402.0,سفید,اتوگالری علی,,شاهین G,shhyn G,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,,دنده‌ای,,610000000.0
22,48000.0,1399.0,مشکی,,,کوییک دنده‌ای R,khwyykh dndhy R,بنزینی,سالم,سالم و پلمپ,,,خط و خش جزیی,1.0,دنده‌ای,,300000000.0
23,9000.0,1400.0,سفید,,,زامیاد پادرا پلاس,zmyd pdr pls,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,9.0,دنده‌ای,,580000000.0
0,0.0,1402.0,مشکی,آسمان خودرو,,ریسپکت پرایم,ryspkht prym,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,اتوماتیک,,900000000.0
1,0.0,2018.0,سفید,,فروشی,تویوتا C-HR هیبرید,twywt C-HR hybryd,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,,,,700000000.0
2,354000.0,1385.0,سفید,,,پراید صندوق‌دار بنزینی,pryd Sndwqdr bnzyny,بنزینی,سالم,رنگ‌شده,,,دوررنگ,7.0,دنده‌ای,,129000000.0
3,74000.0,1397.0,سفید,,,چانگان CS35 مونتاژ,chngn CS35 mwntj,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,,اتوماتیک,,111111111.0
4,400.0,1401.0,سفید,,,پژو 207i دنده‌ای,pjw 207i dndhy,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,9.0,دنده‌ای,,670000000.0
5,85000.0,1396.0,سفید,,,دانگ فنگ H30 کراس,dng fng H30 khrs,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,6.0,اتوماتیک,,640000000.0
6,140000.0,1396.0,سفید,,,پژو 206 تیپ ۵,pjw 206 typ 5,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,,دنده‌ای,هستم,111111111.0
7,90000.0,1396.0,سفید,,,کیا سراتو مونتاژ اتوماتیک آپشنال 2000cc,khy srtw mwntj twmtykh apshnl 2000cc,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,2.0,اتوماتیک,,480000000.0
8,71000.0,1398.0,مشکی,,,پژو 207i دنده‌ای,pjw 207i dndhy,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,8.0,دنده‌ای,,540000000.0
9,127000.0,1396.0,سفید,اتو خسروانی,,چری تیگو 5 اکسلنت,chry tygw 5 khslnt,,سالم,سالم و پلمپ,,,خط و خش جزیی,,اتوماتیک,,990000000.0
10,8500.0,1400.0,سفید,,فروشی,جک S3 اتوماتیک,jkh S3 twmtykh,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,اتوماتیک,,50000000.0
11,80000.0,1400.0,سفید,اتو خسروانی,فروشی,چری تیگو 5 IE,chry tygw 5 IE,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,اتوماتیک,,200000000.0
12,0.0,1402.0,مشکی,اتو خسروانی,,فونیکس تیگو 7 پرو,fwnykhs tygw 7 prw,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,,اتوماتیک,,111111121.0
13,0.0,1401.0,سفید,اتو خسروانی,,کی‌ام‌سی J7,khymsy J7,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,,اتوماتیک,,800000000.0
14,0.0,1402.0,سفید,,,پژو 207i دنده‌ای,pjw 207i dndhy,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,649000000.0
15,150000.0,1393.0,نوک‌مدادی,,,ام‌وی‌ام 530,mwym 530,,سالم,سالم و پلمپ,,,خط و خش جزیی,7.0,دنده‌ای,هستم,11111111.0
16,276500.0,1387.0,سفید,,,پراید صندوق‌دار بنزینی,pryd Sndwqdr bnzyny,بنزینی,سالم,سالم و پلمپ,,,رنگ‌شدگی,4.0,دنده‌ای,هستم,171000000.0
17,12.0,1402.0,خاکستری,مدیران خودرو ستوده (شعبه شیخ فضل اله),فروشی,فونیکس FX پرمیوم,fwnykhs FX prmywm,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,اتوماتیک,,111111111.0
18,57000.0,1399.0,سفید,,فروشی,پژو پارس موتور جدید XU7P,pjw prs mwtwr jdyd XU7P,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,5.0,دنده‌ای,,449000000.0
19,25000.0,1399.0,سفید,,,پژو 207i دنده‌ای,pjw 207i dndhy,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,7.0,دنده‌ای,,580000000.0
20,127000.0,1392.0,سفید,,,پیکان وانت بنزینی,pykhn wnt bnzyny,بنزینی,سالم,سالم و پلمپ,,,خط و خش جزیی,2.0,دنده‌ای,,214000000.0
21,50000.0,1398.0,سفید,,فروشی,پژو 206 تیپ ۵,pjw 206 typ 5,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,6.0,دنده‌ای,,446000000.0
22,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,
0,240000.0,2010.0,سفید,,,هیوندای آزرا گرنجور 3300cc,hywndy azr grnjwr 3300cc,,سالم,سالم و پلمپ,,,رنگ‌شدگی، در ۲ ناحیه,1.0,اتوماتیک,,730000000.0
1,0.0,1402.0,سفید,مهراد خودرو,فروشی,پژو 207i اتوماتیک MC,pjw 207i twmtykh MC,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,اتوماتیک,,746000000.0
2,12000.0,1401.0,سفید,,فروشی,پژو 207i پانوراما دنده‌ای,pjw 207i pnwrm dndhy,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,7.0,دنده‌ای,هستم,658000000.0
3,152000.0,1392.0,سفید,,,سمند LX ساده,smnd LX sdh,بنزینی,سالم,,سالم و پلمپ,ضربه‌خورده,رنگ‌شدگی,1.0,دنده‌ای,,245000000.0
4,178000.0,1381.0,بژ,,,دوو ماتیز,dww mtyz,,سالم,سالم و پلمپ,,,دوررنگ,1.0,دنده‌ای,,110000000.0
5,41000.0,1399.0,خاکستری,,فروشی,پژو 405 GLX بنزینی,pjw 405 GLX bnzyny,بنزینی,سالم,سالم و پلمپ,,,رنگ‌شدگی,1.0,دنده‌ای,,396000000.0
6,0.0,1401.0,سفید,,,پژو 206 تیپ ۳ پانوراما,pjw 206 typ 3 pnwrm,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,8.0,دنده‌ای,,560000000.0
7,300000.0,1382.0,مشکی,,,پژو پارس ساده,pjw prs sdh,بنزینی,سالم,سالم و پلمپ,,,خط و خش جزیی,3.0,,هستم,185000000.0
8,0.0,1402.0,سفید,,,ریسپکت پرایم,ryspkht prym,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,اتوماتیک,,410000000.0
9,130000.0,2017.0,بادمجانی,,فروشی,رنو داستر SE دو دیفرانسیل,rnw dstr SE dw dyfrnsyl,,سالم,سالم و پلمپ,,,خط و خش جزیی,8.0,اتوماتیک,,700000000.0
10,0.0,1402.0,سفید,اداک خودرو مهر,فروشی,رانا پلاس,rn pls,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,,,,487000000.0
11,147000.0,1386.0,خاکستری,,,مزدا 3 مونتاژ تیپ 1,mzd 3 mwntj typ 1,,سالم,سالم و پلمپ,,,دوررنگ,4.0,اتوماتیک,,710000000.0
12,66000.0,1400.0,سفید,,فروشی,چری آریزو 5TE اکسلنت توربو,chry aryzw 5TE khslnt twrbw,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,3.0,اتوماتیک,,925000000.0
13,27500.0,1399.0,سفید,,,برلیانس H320 اتوماتیک 1650cc,brlyns H320 twmtykh 1650cc,,سالم,سالم و پلمپ,,,خط و خش جزیی,1.0,اتوماتیک,هستم,919500000.0
14,140000.0,2009.0,سفید,,فروشی,هیوندای سوناتا NF اتوماتیک 2400cc,hywndy swnt NF twmtykh 2400cc,,سالم,سالم و پلمپ,,,رنگ‌شدگی,1.0,اتوماتیک,,500000000.0
15,144000.0,1395.0,سفید,,فروشی,برلیانس H320 دنده‌ای 1500cc,brlyns H320 dndhy 1500cc,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,4.0,دنده‌ای,,560000000.0
16,200000.0,1381.0,سفید,,,پراید صندوق‌دار بنزینی,pryd Sndwqdr bnzyny,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,6.0,دنده‌ای,,150000000.0
17,94000.0,1390.0,نقره‌ای,,,پژو 405 GLX بنزینی,pjw 405 GLX bnzyny,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,7.0,دنده‌ای,,270000000.0
18,28000.0,1400.0,سفید,,,پژو 207i پانوراما دنده‌ای,pjw 207i pnwrm dndhy,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,9.0,دنده‌ای,,640000000.0
19,79000.0,1397.0,سفید,,فروشی,بسترن B30,bstrn B30,,سالم,سالم و پلمپ,,,خط و خش جزیی,1.0,اتوماتیک,,850000000.0
20,11000.0,1397.0,سفید,,,دانگ فنگ H30 کراس,dng fng H30 khrs,بنزینی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,6.0,اتوماتیک,,720000000.0
21,0.0,1402.0,مشکی,رفیعی موتور غرب,فروشی,کی‌ام‌سی T8,khymsy T8,,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,111111111.0
22,315000.0,1389.0,نقره‌ای,,,پراید صندوق‌دار بنزینی,pryd Sndwqdr bnzyny,بنزینی,سالم,سالم و پلمپ,,,خط و خش جزیی,9.0,دنده‌ای,,188000000.0
23,,,,,,,,,,,,,,,,,
0,0.0,1402.0,آبی,رادین خودرو,فروشی,زامیاد Z 24 دوگانه سوز آپشنال,zmyd Z 24 dwgnh swz apshnl,دوگانه‌سوز شرکتی,سالم,سالم و پلمپ,,,سالم و بی‌خط و خش,1.0,دنده‌ای,,111111111.0
1,0.0,1402.0,سفید,مدیران خودرو شعبه اختصاصی چری (افتخار کد 368 گیشا),فروشی,فونیکس تیگو 7 پرو,fwnykhs tygw 7 prw,,سالم,,,,سالم و بی‌خط و خش,1.0,اتوماتیک,,111111111.0
2,0.0,1402.0,مشکی,مدیران خودرو شعبه اختصاصی چری (افتخار کد 368 گیشا),فروشی,فونیکس تیگو 7 پرو,fwnykhs tygw 7 prw,,سالم,,,,سالم و بی‌خط و خش,1.0,اتوماتیک,,111111111.0
